80020	 2,3 	10	288
80210	 2,3 	10	288
80030	 2,3 	10	288
80022	 2,3 	10	286
80022	 2,3 	10	284
80022	 2,3 	10	283
80090	 2,3 	10	283
80270	 2,3 	10	283
80060	 2,3 	10	283
80210	 2,3 	10	283
80020	 2,3 	10	282
80022	 2,3 	10	282
80022	 2,3 	10	281
80020	 2,3 	10	281
80022	 2,3 	10	280
80210	 2,3 	10	280
80050	 2,3 	10	280
80030	 2,3 	10	279
80022	 2,3 	10	279
80020	 2,3 	10	278
80020	 2,3 	10	278
80020	 2,3 	10	278
80100	 2,3 	10	278
80020	 2,3 	10	277
80020	 2,3 	10	277
80050	 2,3 	10	277
80020	 2,3 	10	276
80020	 2,3 	10	276
80060	 2,3 	10	276
80210	 2,3 	10	276
80030	 2,3 	10	276
80020	 2,3 	10	275
80022	 2,3 	10	274
80020	 2,3 	10	274
80022	 2,3 	10	274
80090	 2,3 	10	274
80022	 2,3 	10	273
80250	 2,3 	10	273
80210	 2,3 	10	273
80030	 2,3 	10	272
80020	 2,3 	10	272
80040	 2,3 	10	271
80090	 2,3 	10	271
80030	 2,3 	10	271
80270	 2,3 	10	271
80050	 2,3 	10	270
80040	 2,3 	10	270
80060	 2,3 	10	270
80210	 2,3 	10	270
80020	 2,3 	10	270
80050	 2,3 	10	270
80020	 2,3 	10	269
80090	 2,3 	10	269
80022	 2,3 	10	268
80040	 2,3 	10	268
80042	 2,3 	10	267
80060	 2,3 	10	267
80090	 2,3 	10	266
80050	 2,3 	10	266
80010	 2,3 	10	266
80040	 2,3 	10	266
80210	 2,3 	10	265
80050	 2,3 	10	265
80030	 2,3 	10	265
80022	 2,3 	10	265
80090	 2,3 	10	265
80010	 2,3 	10	264
80010	 2,3 	10	264
80020	 2,3 	10	264
80050	 2,3 	10	264
80022	 2,3 	10	263
80020	 2,3 	10	263
80022	 2,3 	10	263
80020	 2,3 	10	263
80022	 2,3 	10	263
80022	 2,3 	10	263
80210	 2,3 	10	262
80100	 2,3 	10	262
80210	 2,3 	10	262
80030	 2,3 	10	262
80050	 2,3 	10	262
80210	 2,3 	10	262
80270	 2,3 	10	262
80022	 2,3 	10	261
80020	 2,3 	10	261
80270	 2,3 	10	261
80022	 2,3 	10	260
80050	 2,3 	10	260
80020	 2,3 	10	260
80120	 2,3 	10	259
80020	 2,3 	10	259
80040	 2,3 	10	259
80022	 2,3 	10	258
80022	 2,3 	10	257
80042	 2,3 	10	257
80210	 2,3 	10	257
80120	 2,3 	10	257
80020	 2,3 	10	257
80270	 2,3 	10	257
80020	 2,3 	10	256
80210	 2,3 	10	256
80020	 2,3 	10	256
80050	 2,3 	10	256
80210	 2,3 	10	256
80020	 2,3 	10	256
80022	 2,3 	10	256
80020	 2,3 	10	255
80210	 2,3 	10	255
80022	 2,3 	10	255
80020	 2,3 	10	255
80020	 2,3 	10	255
80210	 2,3 	10	255
80020	 2,3 	10	254
80020	 2,3 	10	254
80020	 2,3 	10	254
80022	 2,3 	10	254
80040	 2,3 	10	253
80022	 2,3 	10	253
80043	 2,3 	10	253
80270	 2,3 	10	253
80090	 2,3 	10	253
80040	 2,3 	10	252
80030	 2,3 	10	252
80022	 2,3 	10	252
80020	 2,3 	10	252
80050	 2,3 	10	252
80022	 2,3 	10	252
80050	 2,3 	10	251
80020	 2,3 	10	251
80030	 2,3 	10	251
80020	 2,3 	10	251
80210	 2,3 	10	250
80022	 2,3 	10	250
80020	 2,3 	10	250
80043	 2,3 	10	250
80210	 2,3 	10	250
80022	 2,3 	10	250
80022	 2,3 	10	249
80120	 2,3 	10	249
80022	 2,3 	10	248
80040	 2,3 	10	248
80210	 2,3 	10	248
80010	 2,3 	10	248
80022	 2,3 	10	248
80210	 2,3 	10	248
80020	 2,3 	10	247
80022	 2,3 	10	247
80020	 2,3 	10	247
80022	 2,3 	10	247
80040	 2,3 	10	247
80020	 2,3 	10	247
80010	 2,3 	10	247
80210	 2,3 	10	247
80270	 2,3 	10	247
80210	 2,3 	10	246
80090	 2,3 	10	246
80020	 2,3 	10	246
80022	 2,3 	10	246
80022	 2,3 	10	246
80022	 2,3 	10	246
80030	 2,3 	10	246
80022	 2,3 	10	245
80090	 2,3 	10	245
80022	 2,3 	10	245
80210	 2,3 	10	245
80030	 2,3 	10	245
80050	 2,3 	10	245
80022	 2,3 	10	245
80020	 2,3 	10	244
80030	 2,3 	10	244
80020	 2,3 	10	244
80022	 2,3 	10	244
80022	 2,3 	10	244
80090	 2,3 	10	244
80210	 2,3 	10	244
80020	 2,3 	10	244
80210	 2,3 	10	244
80022	 2,3 	10	243
80020	 2,3 	10	243
80020	 2,3 	10	243
80210	 2,3 	10	243
80060	 2,3 	10	243
80022	 2,3 	10	243
80050	 2,3 	10	242
80120	 2,3 	10	242
80030	 2,3 	10	242
80022	 2,3 	10	242
80020	 2,3 	10	242
80020	 2,3 	10	242
80022	 2,3 	10	242
80020	 2,3 	10	242
80043	 2,3 	10	242
80020	 2,3 	10	242
80120	 2,3 	10	242
80030	 2,3 	10	241
80020	 2,3 	10	241
80020	 2,3 	10	241
80022	 2,3 	10	241
80100	 2,3 	10	241
80022	 2,3 	10	241
80022	 2,3 	10	241
80210	 2,3 	10	241
80022	 2,3 	10	240
80022	 2,3 	10	240
80270	 2,3 	10	240
80020	 2,3 	10	240
80210	 2,3 	10	240
80050	 2,3 	10	240
80043	 2,3 	10	240
80022	 2,3 	10	240
80050	 2,3 	10	239
80022	 2,3 	10	239
80210	 2,3 	10	239
80020	 2,3 	10	239
80100	 2,3 	10	239
80022	 2,3 	10	239
80020	 2,3 	10	238
80020	 2,3 	10	238
80022	 2,3 	10	238
80210	 2,3 	10	238
80022	 2,3 	10	238
80020	 2,3 	10	238
80020	 2,3 	10	238
80210	 2,3 	10	238
80060	 2,3 	10	238
80090	 2,3 	10	238
80022	 2,3 	10	238
80022	 2,3 	10	238
80090	 2,3 	10	237
80020	 2,3 	10	237
80210	 2,3 	10	237
80020	 2,3 	10	237
80022	 2,3 	10	237
80022	 2,3 	10	237
80020	 2,3 	10	237
80120	 2,3 	10	237
80022	 2,3 	10	236
80210	 2,3 	10	236
80020	 2,3 	10	236
80210	 2,3 	10	236
80090	 2,3 	10	236
80270	 2,3 	10	236
80030	 2,3 	10	236
80022	 2,3 	10	236
80020	 2,3 	10	236
80210	 2,3 	10	236
80030	 2,3 	10	236
80210	 2,3 	10	235
80210	 2,3 	10	235
80020	 2,3 	10	235
80060	 2,3 	10	235
80020	 2,3 	10	235
80210	 2,3 	10	235
80010	 2,3 	10	235
80022	 2,3 	10	235
80022	 2,3 	10	235
80270	 2,3 	10	235
80210	 2,3 	10	235
80020	 2,3 	10	235
80022	 2,3 	10	235
80020	 2,3 	10	235
80030	 2,3 	10	235
80022	 2,3 	10	235
80022	 2,3 	10	235
80060	 2,3 	10	235
80022	 2,3 	10	235
80022	 2,3 	10	234
80022	 2,3 	10	234
80022	 2,3 	10	234
80010	 2,3 	10	234
80020	 2,3 	10	234
80022	 2,3 	10	234
80060	 2,3 	10	234
80020	 2,3 	10	234
80210	 2,3 	10	234
80040	 2,3 	10	234
80030	 2,3 	10	234
80022	 2,3 	10	234
80120	 2,3 	10	234
80020	 2,3 	10	233
80020	 2,3 	10	233
80022	 2,3 	10	233
80090	 2,3 	10	233
80210	 2,3 	10	233
80022	 2,3 	10	233
80022	 2,3 	10	233
80250	 2,3 	10	233
80022	 2,3 	10	233
80022	 2,3 	10	233
80020	 2,3 	10	233
80060	 2,3 	10	233
80030	 2,3 	10	232
80022	 2,3 	10	232
80120	 2,3 	10	232
80270	 2,3 	10	232
80022	 2,3 	10	232
80020	 2,3 	10	232
80020	 2,3 	10	232
80210	 2,3 	10	232
80020	 2,3 	10	232
80010	 2,3 	10	232
80022	 2,3 	10	232
80020	 2,3 	10	232
80030	 2,3 	10	232
80210	 2,3 	10	231
80060	 2,3 	10	231
80090	 2,3 	10	231
80030	 2,3 	10	231
80210	 2,3 	10	231
80270	 2,3 	10	231
80020	 2,3 	10	231
80022	 2,3 	10	231
80022	 2,3 	10	231
80030	 2,3 	10	231
80210	 2,3 	10	231
80210	 2,3 	10	231
80020	 2,3 	10	231
80210	 2,3 	10	231
80022	 2,3 	10	231
80020	 2,3 	10	231
80210	 2,3 	10	231
80100	 2,3 	10	231
80030	 2,3 	10	231
80040	 2,3 	10	231
80022	 2,3 	10	230
80210	 2,3 	10	230
80210	 2,3 	10	230
80050	 2,3 	10	230
80120	 2,3 	10	230
80090	 2,3 	10	230
80022	 2,3 	10	230
80020	 2,3 	10	230
80020	 2,3 	10	230
80020	 2,3 	10	230
80020	 2,3 	10	230
80022	 2,3 	10	230
80020	 2,3 	10	230
80050	 2,3 	10	230
80022	 2,3 	10	230
80022	 2,3 	10	230
80022	 2,3 	10	230
80022	 2,3 	10	230
80090	 2,3 	10	229
80210	 2,3 	10	229
80050	 2,3 	10	229
80020	 2,3 	10	229
80030	 2,3 	10	229
80090	 2,3 	10	229
80020	 2,3 	10	229
80022	 2,3 	10	229
80022	 2,3 	10	229
80022	 2,3 	10	229
80022	 2,3 	10	229
80022	 2,3 	10	229
80210	 2,3 	10	229
80022	 2,3 	10	228
80022	 2,3 	10	228
80210	 2,3 	10	228
80060	 2,3 	10	228
80022	 2,3 	10	228
80210	 2,3 	10	228
80020	 2,3 	10	228
80270	 2,3 	10	228
80020	 2,3 	10	228
80210	 2,3 	10	228
80022	 2,3 	10	228
80022	 2,3 	10	228
80020	 2,3 	10	228
80020	 2,3 	10	228
80020	 2,3 	10	228
80020	 2,3 	10	228
80022	 2,3 	10	228
80210	 2,3 	10	228
80020	 2,3 	10	228
80020	 2,3 	10	228
80022	 2,3 	10	228
80020	 2,3 	10	228
80022	 2,3 	10	228
80022	 2,3 	10	228
80020	 2,3 	10	228
80022	 2,3 	10	228
80022	 2,3 	10	228
80060	 2,3 	10	227
80020	 2,3 	10	227
80210	 2,3 	10	227
80090	 2,3 	10	227
80022	 2,3 	10	227
80022	 2,3 	10	227
80022	 2,3 	10	227
80022	 2,3 	10	227
80020	 2,3 	10	227
80020	 2,3 	10	227
80210	 2,3 	10	227
80020	 2,3 	10	227
80210	 2,3 	10	227
80210	 2,3 	10	227
80022	 2,3 	10	227
80210	 2,3 	10	227
80120	 2,3 	10	226
80022	 2,3 	10	226
80020	 2,3 	10	226
80022	 2,3 	10	226
80020	 2,3 	10	226
80120	 2,3 	10	226
80020	 2,3 	10	226
80090	 2,3 	10	225
80210	 2,3 	10	225
80210	 2,3 	10	225
80022	 2,3 	10	225
80022	 2,3 	10	225
80020	 2,3 	10	225
80090	 2,3 	10	225
80022	 2,3 	10	225
80210	 2,3 	10	225
80022	 2,3 	10	225
80020	 2,3 	10	225
80022	 2,3 	10	225
80022	 2,3 	10	225
80050	 2,3 	10	225
80022	 2,3 	10	225
80090	 2,3 	10	225
80022	 2,3 	10	225
80022	 2,3 	10	225
80022	 2,3 	10	225
80270	 2,3 	10	225
80022	 2,3 	10	225
80022	 2,3 	10	225
80022	 2,3 	10	225
80022	 2,3 	10	225
80010	 2,3 	10	225
80020	 2,3 	10	225
80022	 2,3 	10	225
80210	 2,3 	10	225
80022	 2,3 	10	224
80090	 2,3 	10	224
80120	 2,3 	10	224
80210	 2,3 	10	224
80030	 2,3 	10	224
80030	 2,3 	10	224
80020	 2,3 	10	224
80010	 2,3 	10	224
80210	 2,3 	10	224
80022	 2,3 	10	224
80030	 2,3 	10	224
80210	 2,3 	10	224
80022	 2,3 	10	224
80210	 2,3 	10	224
80050	 2,3 	10	224
80022	 2,3 	10	224
80020	 2,3 	10	224
80020	 2,3 	10	224
80022	 2,3 	10	224
80022	 2,3 	10	224
80020	 2,3 	10	224
80022	 2,3 	10	224
80020	 2,3 	10	224
80090	 2,3 	10	224
80020	 2,3 	10	224
80210	 2,3 	10	224
80020	 2,3 	10	224
80022	 2,3 	10	224
80020	 2,3 	10	224
80030	 2,3 	10	224
80022	 2,3 	10	224
80022	 2,3 	10	224
80030	 2,3 	10	223
80020	 2,3 	10	223
80020	 2,3 	10	223
80020	 2,3 	10	223
80010	 2,3 	10	223
80022	 2,3 	10	223
80210	 2,3 	10	223
80030	 2,3 	10	223
80090	 2,3 	10	223
80022	 2,3 	10	223
80022	 2,3 	10	223
80020	 2,3 	10	223
80022	 2,3 	10	223
80022	 2,3 	10	223
80020	 2,3 	10	223
80020	 2,3 	10	223
80210	 2,3 	10	223
80100	 2,3 	10	223
80020	 2,3 	10	223
80020	 2,3 	10	223
80022	 2,3 	10	223
80020	 2,3 	10	223
80210	 2,3 	10	223
80210	 2,3 	10	223
80022	 2,3 	10	223
80020	 2,3 	10	223
80020	 2,3 	10	223
80210	 2,3 	10	223
80040	 2,3 	10	223
80020	 2,3 	10	223
80022	 2,3 	10	223
80210	 2,3 	10	223
80120	 2,3 	10	222
80210	 2,3 	10	222
80100	 2,3 	10	222
80210	 2,3 	10	222
80090	 2,3 	10	222
80022	 2,3 	10	222
80210	 2,3 	10	222
80040	 2,3 	10	222
80020	 2,3 	10	222
80210	 2,3 	10	222
80020	 2,3 	10	222
80022	 2,3 	10	222
80022	 2,3 	10	222
80022	 2,3 	10	222
80020	 2,3 	10	222
80020	 2,3 	10	222
80022	 2,3 	10	222
80022	 2,3 	10	222
80050	 2,3 	10	222
80010	 2,3 	10	222
80020	 2,3 	10	222
80010	 2,3 	10	222
80022	 2,3 	10	222
80020	 2,3 	10	222
80022	 2,3 	10	222
80050	 2,3 	10	222
80022	 2,3 	10	222
80120	 2,3 	10	222
80022	 2,3 	10	222
80022	 2,3 	10	222
80210	 2,3 	10	222
80210	 2,3 	10	222
80210	 2,3 	10	221
80210	 2,3 	10	221
80050	 2,3 	10	221
80030	 2,3 	10	221
80050	 2,3 	10	221
80060	 2,3 	10	221
80020	 2,3 	10	221
80022	 2,3 	10	221
80022	 2,3 	10	221
80022	 2,3 	10	221
80022	 2,3 	10	221
80210	 2,3 	10	221
80020	 2,3 	10	221
80020	 2,3 	10	221
80022	 2,3 	10	221
80050	 2,3 	10	221
80020	 2,3 	10	221
80210	 2,3 	10	221
80022	 2,3 	10	221
80020	 2,3 	10	221
80100	 2,3 	10	221
80020	 2,3 	10	221
80022	 2,3 	10	221
80022	 2,3 	10	221
80210	 2,3 	10	220
80050	 2,3 	10	220
80022	 2,3 	10	220
80060	 2,3 	10	220
80022	 2,3 	10	220
80020	 2,3 	10	220
80022	 2,3 	10	220
80022	 2,3 	10	220
80020	 2,3 	10	220
80090	 2,3 	10	220
80090	 2,3 	10	220
80020	 2,3 	10	220
80050	 2,3 	10	220
80020	 2,3 	10	220
80020	 2,3 	10	220
80040	 2,3 	10	220
80050	 2,3 	10	220
80022	 2,3 	10	220
80210	 2,3 	10	220
80022	 2,3 	10	220
80022	 2,3 	10	220
80022	 2,3 	10	220
80210	 2,3 	10	220
80022	 2,3 	10	220
80090	 2,3 	10	220
80022	 2,3 	10	220
80022	 2,3 	10	220
80210	 2,3 	10	220
80022	 2,3 	10	219
80022	 2,3 	10	219
80022	 2,3 	10	219
80020	 2,3 	10	219
80022	 2,3 	10	219
80210	 2,3 	10	219
80022	 2,3 	10	219
80022	 2,3 	10	219
80022	 2,3 	10	219
80022	 2,3 	10	219
80020	 2,3 	10	219
80020	 2,3 	10	219
80022	 2,3 	10	219
80050	 2,3 	10	219
80022	 2,3 	10	219
80020	 2,3 	10	219
80020	 2,3 	10	219
80022	 2,3 	10	219
80210	 2,3 	10	219
80020	 2,3 	10	219
80020	 2,3 	10	219
80020	 2,3 	10	219
80210	 2,3 	10	219
80020	 2,3 	10	219
80020	 2,3 	10	219
80020	 2,3 	10	219
80020	 2,3 	10	219
80022	 2,3 	10	219
80020	 2,3 	10	219
80022	 2,3 	10	219
80022	 2,3 	10	219
80022	 2,3 	10	218
80210	 2,3 	10	218
80022	 2,3 	10	218
80022	 2,3 	10	218
80022	 2,3 	10	218
80022	 2,3 	10	218
80210	 2,3 	10	218
80022	 2,3 	10	218
80022	 2,3 	10	218
80270	 2,3 	10	218
80020	 2,3 	10	218
80210	 2,3 	10	218
80270	 2,3 	10	218
80022	 2,3 	10	218
80022	 2,3 	10	218
80210	 2,3 	10	218
80090	 2,3 	10	218
80020	 2,3 	10	218
80020	 2,3 	10	218
80060	 2,3 	10	218
80020	 2,3 	10	218
80210	 2,3 	10	218
80022	 2,3 	10	218
80250	 2,3 	10	218
80210	 2,3 	10	218
80020	 2,3 	10	218
80250	 2,3 	10	218
80020	 2,3 	10	218
80020	 2,3 	10	218
80022	 2,3 	10	218
80020	 2,3 	10	217
80020	 2,3 	10	217
80022	 2,3 	10	217
80210	 2,3 	10	217
80210	 2,3 	10	217
80022	 2,3 	10	217
80060	 2,3 	10	217
80022	 2,3 	10	217
80120	 2,3 	10	217
80022	 2,3 	10	217
80020	 2,3 	10	217
80020	 2,3 	10	217
80022	 2,3 	10	217
80022	 2,3 	10	217
80020	 2,3 	10	217
80210	 2,3 	10	217
80050	 2,3 	10	217
80090	 2,3 	10	217
80090	 2,3 	10	217
80210	 2,3 	10	217
80020	 2,3 	10	217
80210	 2,3 	10	217
80210	 2,3 	10	217
80020	 2,3 	10	217
80210	 2,3 	10	217
80022	 2,3 	10	217
80270	 2,3 	10	217
80090	 2,3 	10	217
80020	 2,3 	10	217
80210	 2,3 	10	217
80022	 2,3 	10	217
80210	 2,3 	10	217
80210	 2,3 	10	217
80050	 2,3 	10	216
80020	 2,3 	10	216
80010	 2,3 	10	216
80040	 2,3 	10	216
80022	 2,3 	10	216
80210	 2,3 	10	216
80100	 2,3 	10	216
80050	 2,3 	10	216
80210	 2,3 	10	216
80022	 2,3 	10	216
80020	 2,3 	10	216
80210	 2,3 	10	216
80022	 2,3 	10	216
80022	 2,3 	10	216
80022	 2,3 	10	216
80022	 2,3 	10	216
80090	 2,3 	10	216
80270	 2,3 	10	216
80050	 2,3 	10	216
80020	 2,3 	10	216
80020	 2,3 	10	216
80210	 2,3 	10	216
80022	 2,3 	10	216
80022	 2,3 	10	216
80022	 2,3 	10	216
80020	 2,3 	10	216
80030	 2,3 	10	216
80020	 2,3 	10	216
80020	 2,3 	10	216
80210	 2,3 	10	216
80060	 2,3 	10	216
80050	 2,3 	10	216
80210	 2,3 	10	216
80020	 2,3 	10	216
80210	 2,3 	10	216
80050	 2,3 	10	216
80270	 2,3 	10	216
80022	 2,3 	10	216
80020	 2,3 	10	216
80090	 2,3 	10	216
80020	 2,3 	10	216
80090	 2,3 	10	216
80022	 2,3 	10	216
80022	 2,3 	10	216
80022	 2,3 	10	216
80022	 2,3 	10	216
80210	 2,3 	10	216
80090	 2,3 	10	216
80022	 2,3 	10	216
80022	 2,3 	10	216
80020	 2,3 	10	215
80022	 2,3 	10	215
80090	 2,3 	10	215
80030	 2,3 	10	215
80020	 2,3 	10	215
80022	 2,3 	10	215
80210	 2,3 	10	215
80020	 2,3 	10	215
80210	 2,3 	10	215
80020	 2,3 	10	215
80020	 2,3 	10	215
80020	 2,3 	10	215
80210	 2,3 	10	215
80022	 2,3 	10	215
80210	 2,3 	10	215
80030	 2,3 	10	215
80022	 2,3 	10	215
80020	 2,3 	10	215
80120	 2,3 	10	215
80010	 2,3 	10	215
80210	 2,3 	10	215
80020	 2,3 	10	215
80210	 2,3 	10	215
80020	 2,3 	10	215
80020	 2,3 	10	215
80022	 2,3 	10	215
80210	 2,3 	10	215
80030	 2,3 	10	215
80210	 2,3 	10	215
80022	 2,3 	10	215
80022	 2,3 	10	215
80042	 2,3 	10	215
80022	 2,3 	10	215
80210	 2,3 	10	215
80210	 2,3 	10	215
80090	 2,3 	10	215
80210	 2,3 	10	215
80020	 2,3 	10	214
80210	 2,3 	10	214
80050	 2,3 	10	214
80210	 2,3 	10	214
80022	 2,3 	10	214
80020	 2,3 	10	214
80022	 2,3 	10	214
80020	 2,3 	10	214
80020	 2,3 	10	214
80022	 2,3 	10	214
80020	 2,3 	10	214
80210	 2,3 	10	214
80020	 2,3 	10	214
80020	 2,3 	10	214
80030	 2,3 	10	214
80020	 2,3 	10	214
80210	 2,3 	10	214
80020	 2,3 	10	214
80022	 2,3 	10	214
80020	 2,3 	10	214
80022	 2,3 	10	214
80020	 2,3 	10	214
80210	 2,3 	10	214
80022	 2,3 	10	214
80030	 2,3 	10	214
80100	 2,3 	10	214
80022	 2,3 	10	214
80020	 2,3 	10	214
80030	 2,3 	10	214
80030	 2,3 	10	214
80020	 2,3 	10	214
80022	 2,3 	10	214
80020	 2,3 	10	214
80030	 2,3 	10	214
80210	 2,3 	10	214
80210	 2,3 	10	214
80020	 2,3 	10	214
80022	 2,3 	10	214
80022	 2,3 	10	214
80020	 2,3 	10	214
80022	 2,3 	10	214
80022	 2,3 	10	214
80090	 2,3 	10	214
80210	 2,3 	10	214
80210	 2,3 	10	214
80210	 2,3 	10	214
80210	 2,3 	10	214
80050	 2,3 	10	213
80210	 2,3 	10	213
80022	 2,3 	10	213
80022	 2,3 	10	213
80030	 2,3 	10	213
80022	 2,3 	10	213
80022	 2,3 	10	213
80090	 2,3 	10	213
80060	 2,3 	10	213
80100	 2,3 	10	213
80020	 2,3 	10	213
80210	 2,3 	10	213
80090	 2,3 	10	213
80020	 2,3 	10	213
80022	 2,3 	10	213
80270	 2,3 	10	213
80022	 2,3 	10	213
80022	 2,3 	10	213
80020	 2,3 	10	213
80020	 2,3 	10	213
80022	 2,3 	10	213
80022	 2,3 	10	213
80022	 2,3 	10	213
80022	 2,3 	10	213
80022	 2,3 	10	213
80020	 2,3 	10	213
80020	 2,3 	10	213
80020	 2,3 	10	213
80270	 2,3 	10	213
80060	 2,3 	10	213
80210	 2,3 	10	213
80022	 2,3 	10	213
80022	 2,3 	10	213
80022	 2,3 	10	213
80210	 2,3 	10	213
80210	 2,3 	10	213
80060	 2,3 	10	213
80022	 2,3 	10	213
80040	 2,3 	10	213
80120	 2,3 	10	213
80210	 2,3 	10	213
80210	 2,3 	10	213
80010	 2,3 	10	213
80020	 2,3 	10	212
80022	 2,3 	10	212
80210	 2,3 	10	212
80022	 2,3 	10	212
80050	 2,3 	10	212
80022	 2,3 	10	212
80020	 2,3 	10	212
80210	 2,3 	10	212
80210	 2,3 	10	212
80022	 2,3 	10	212
80022	 2,3 	10	212
80090	 2,3 	10	212
80210	 2,3 	10	212
80022	 2,3 	10	212
80022	 2,3 	10	212
80022	 2,3 	10	212
80020	 2,3 	10	212
80020	 2,3 	10	212
80020	 2,3 	10	212
80020	 2,3 	10	212
80210	 2,3 	10	212
80022	 2,3 	10	212
80022	 2,3 	10	212
80210	 2,3 	10	212
80270	 2,3 	10	212
80210	 2,3 	10	212
80030	 2,3 	10	212
80020	 2,3 	10	212
80020	 2,3 	10	212
80022	 2,3 	10	212
80020	 2,3 	10	212
80022	 2,3 	10	212
80022	 2,3 	10	212
80020	 2,3 	10	212
80020	 2,3 	10	212
80022	 2,3 	10	212
80022	 2,3 	10	212
80022	 2,3 	10	212
80020	 2,3 	10	212
80020	 2,3 	10	212
80210	 2,3 	10	212
80270	 2,3 	10	212
80020	 2,3 	10	212
80100	 2,3 	10	212
80060	 2,3 	10	212
80120	 2,3 	10	212
80030	 2,3 	10	211
80020	 2,3 	10	211
80020	 2,3 	10	211
80022	 2,3 	10	211
80022	 2,3 	10	211
80020	 2,3 	10	211
80100	 2,3 	10	211
80210	 2,3 	10	211
80210	 2,3 	10	211
80022	 2,3 	10	211
80022	 2,3 	10	211
80270	 2,3 	10	211
80020	 2,3 	10	211
80210	 2,3 	10	211
80030	 2,3 	10	211
80030	 2,3 	10	211
80120	 2,3 	10	211
80210	 2,3 	10	211
80022	 2,3 	10	211
80020	 2,3 	10	211
80020	 2,3 	10	211
80050	 2,3 	10	211
80022	 2,3 	10	211
80050	 2,3 	10	211
80020	 2,3 	10	211
80020	 2,3 	10	211
80022	 2,3 	10	211
80022	 2,3 	10	211
80022	 2,3 	10	211
80022	 2,3 	10	211
80020	 2,3 	10	211
80210	 2,3 	10	211
80020	 2,3 	10	211
80210	 2,3 	10	211
80022	 2,3 	10	211
80020	 2,3 	10	211
80020	 2,3 	10	211
80010	 2,3 	10	211
80020	 2,3 	10	211
80210	 2,3 	10	211
80022	 2,3 	10	211
80210	 2,3 	10	211
80030	 2,3 	10	211
80030	 2,3 	10	211
80022	 2,3 	10	211
80020	 2,3 	10	211
80210	 2,3 	10	211
80210	 2,3 	10	211
80270	 2,3 	10	211
80270	 2,3 	10	211
80020	 2,3 	10	211
80030	 2,3 	10	211
80030	 2,3 	10	211
80022	 2,3 	10	211
80022	 2,3 	10	211
80100	 2,3 	10	211
80210	 2,3 	10	211
80210	 2,3 	10	211
80210	 2,3 	10	211
80210	 2,3 	10	211
80120	 2,3 	10	211
80020	 2,3 	10	210
80022	 2,3 	10	210
80022	 2,3 	10	210
80020	 2,3 	10	210
80022	 2,3 	10	210
80210	 2,3 	10	210
80060	 2,3 	10	210
